Year,District,Crop,Predicted_Yield,Rice,Sorghum,Maize,Finger millet,Chickpea,Pigeonpea,Groundnut,Arecanut,Revenue,Cost,Profit
2018,Bellary,Rice,6534.426890720523,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,71515.68087420902,92006.24,51025.12174841804
2018,Bellary,Sorghum,2706.7873334901174,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,28786.392636843528,60413.47,-2840.6847263129457
2018,Bellary,Maize,5717.985234914119,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,63341.16864659774,60413.47,66268.86729319548
2018,Bellary,Finger millet,2106.9475804193044,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,17869.44202182592,79299.73,-43560.84595634816
2018,Bellary,Chickpea,968.9085088280946,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,16555.956658028033,40870.34,-7758.42668394393
2018,Bellary,Pigeonpea,1113.0079671573576,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,50828.20224387086,45957.39,55699.01448774172
2018,Bellary,Groundnut,1511.17015088247,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,49308.32525276789,67803.33,30813.320505535783
2018,Bellary,Arecanut,5902.93786285194,1094.444579,1063.489262,1107.753274,848.1199147,1708.722393,4566.741995,3262.923452,25774.23742,1521437.219526533,503137.23,2539737.209053066
2019,Bellary,Rice,6377.245627676076,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,54731.239368963616,92006.24,17456.238737927226
2019,Bellary,Sorghum,2022.9121338902276,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,24362.482800244863,60413.47,-11688.504399510275
2019,Bellary,Maize,5191.917729189599,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,50179.13041505225,60413.47,39944.790830104495
2019,Bellary,Finger millet,1988.1228042754867,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,18818.995277487007,79299.73,-41661.73944502598
2019,Bellary,Chickpea,853.5430726557918,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,22614.536059677073,40870.34,4358.73211935415
2019,Bellary,Pigeonpea,848.0658274507063,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,19219.423697318456,45957.39,-7518.542605363087
2019,Bellary,Groundnut,1573.930152512731,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,26857.857491970604,67803.33,-14087.615016058793
2019,Bellary,Arecanut,1669.4584239159276,858.22693,1204.327286,966.485469,946.5710688,2649.489731,2266.265551,1706.41991,26094.11765,435630.4452544579,503137.23,368123.6605089158
2020,Bellary,Rice,6432.545476750906,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,60641.18234378623,92006.24,29276.12468757246
2020,Bellary,Sorghum,2263.5145733374748,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,18263.44661871905,60413.47,-23886.576762561905
2020,Bellary,Maize,5376.999927323559,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,46043.32853774257,60413.47,31673.18707548514
2020,Bellary,Finger millet,2029.927991864834,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,17386.511999691484,79299.73,-44526.70600061703
2020,Bellary,Chickpea,894.1311878370288,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,24295.224025792362,40870.34,7720.108051584728
2020,Bellary,Pigeonpea,941.2783392702444,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,18783.075146799947,45957.39,-8391.239706400105
2020,Bellary,Groundnut,1551.8497941362484,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,36031.23455841021,67803.33,4259.139116820414
2020,Bellary,Arecanut,3158.890239770204,942.7245025,806.8623385,856.3014536,856.5088057,2717.187853,1995.485752,2321.824876,31529.00777,995966.7491429192,503137.23,1488796.2682858384
2021,Bellary,Rice,6434.177153656754,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,54423.595072252734,92006.24,16840.950144505463
2021,Bellary,Sorghum,2270.613786997271,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,16965.793755545325,60413.47,-26481.882488909352
2021,Bellary,Maize,5382.460961185877,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,57243.41500642454,60413.47,54073.36001284908
2021,Bellary,Finger millet,2031.161495396496,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,14826.009917434945,79299.73,-49647.710165130105
2021,Bellary,Chickpea,895.3287804399217,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,33483.764982293855,40870.34,26097.189964587713
2021,Bellary,Pigeonpea,944.0286669007264,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,25146.724410970935,45957.39,4336.058821941871
2021,Bellary,Groundnut,1551.198291258058,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,51987.32588547684,67803.33,36171.321770953684
2021,Bellary,Arecanut,3202.837403052252,845.8516726,747.1897622,1063.517514,729.9276769,3739.828956,2663.767033,3351.430064,38344.77433,1228120.7743572185,503137.23,1953104.318714437
2022,Bellary,Rice,6500.320921405068,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,71560.58130707701,92006.24,51114.92261415401
2022,Bellary,Sorghum,2558.396703962223,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,29098.58671857373,60413.47,-2216.2965628525417
2022,Bellary,Maize,5603.836500767447,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,49997.5403727173,60413.47,39581.610745434606
2022,Bellary,Finger millet,2081.1643916945072,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,14790.36257655081,79299.73,-49719.00484689837
2022,Bellary,Chickpea,943.8759448319388,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,23396.974595701955,40870.34,5923.609191403913
2022,Bellary,Pigeonpea,1055.5195088501414,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,39519.46001592297,45957.39,33081.530031845934
2022,Bellary,Groundnut,1524.788127022758,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,34049.04838959106,67803.33,294.766779182115
2022,Bellary,Arecanut,4984.336516576107,1100.877667,1137.375868,892.2019828,710.6772841,2478.818824,3744.076702,2233.034727,35569.89071,1772923.051564742,503137.23,3042708.8731294842
2023,Bellary,Rice,6541.627320496643,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,60663.717914963134,92006.24,29321.195829926262
2023,Bellary,Sorghum,2738.115465450453,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,38106.35101599313,60413.47,15799.232031986263
2023,Bellary,Maize,5742.084240476866,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,50116.15737264216,60413.47,39818.844745284325
2023,Bellary,Finger millet,2112.390910239378,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,16836.92626277421,79299.73,-45625.877474451576
2023,Bellary,Chickpea,974.1933672498976,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,30424.01709554465,40870.34,19977.6941910893
2023,Bellary,Pigeonpea,1125.144892607264,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,25940.523878772638,45957.39,5923.657757545276
2023,Bellary,Groundnut,1508.295132729956,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,36553.276946017286,67803.33,5303.22389203457
2023,Bellary,Arecanut,6096.872373990743,927.3490363,1391.69993,872.786871,797.055421,3122.995713,2305.527408,2423.483054,36269.42971,2211300.8401929806,503137.23,3919464.450385961
2024,Bellary,Rice,6465.650688267645,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,65341.44591162063,92006.24,38676.65182324125
2024,Bellary,Sorghum,2407.551036051256,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,15350.243096901862,60413.47,-29712.983806196276
2024,Bellary,Maize,5487.799240878947,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,52611.925488974746,60413.47,44810.38097794949
2024,Bellary,Finger millet,2054.9546348086424,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,8667.629639878915,79299.73,-61964.47072024217
2024,Bellary,Chickpea,918.4292313329952,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,14141.690299282118,40870.34,-12586.95940143576
2024,Bellary,Pigeonpea,997.0799367685788,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,31989.22110810991,45957.39,18021.052216219818
2024,Bellary,Groundnut,1538.6314048160586,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,44034.98644238958,67803.33,20266.642884779154
2024,Bellary,Arecanut,4050.537434627712,1010.593505,637.5874433,958.7071826,421.7917755,1539.769186,3208.290522,2861.958121,36139.20821,1463832.1571241014,503137.23,2424527.084248203
2025,Bellary,Rice,6532.188411101365,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,60836.473006442,92006.24,29666.706012883995
2025,Bellary,Sorghum,2697.048000272526,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,27347.548835606405,60413.47,-5718.372328787191
2025,Bellary,Maize,5710.493302561264,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,50219.49670346998,60413.47,40025.52340693996
2025,Bellary,Finger millet,2105.255350477281,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,19299.577498380848,79299.73,-40700.5750032383
2025,Bellary,Chickpea,967.2655446946794,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,16115.01379892172,40870.34,-8640.312402156556
2025,Bellary,Pigeonpea,1109.2348229001973,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,34813.50476275877,45957.39,23669.61952551754
2025,Bellary,Groundnut,1512.0639405227014,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,28660.10687964746,67803.33,-10483.11624070508
2025,Bellary,Arecanut,5842.647232412729,931.3337151,1013.980798,879.424842,916.7333309,1666.038234,3138.515312,1895.429559,36406.71936,2127116.1810993096,503137.23,3751095.132198619
2026,Bellary,Rice,6565.421636956346,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,69245.43273978033,92006.24,46484.62547956065
2026,Bellary,Sorghum,2841.6414366956483,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,21670.288939342263,60413.47,-17072.892121315475
2026,Bellary,Maize,5821.721065298898,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,46842.89107920577,60413.47,33272.31215841154
2026,Bellary,Finger millet,2130.3787687923405,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,18623.098282562456,79299.73,-42053.533434875084
2026,Bellary,Chickpea,991.6575461451854,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,17663.869745573083,40870.34,-5542.6005088538295
2026,Bellary,Pigeonpea,1165.252199251749,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,60447.51609879445,45957.39,74937.6421975889
2026,Bellary,Groundnut,1498.794437094372,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,39415.79217769058,67803.33,11028.254355381156
2026,Bellary,Arecanut,6737.742332308916,1054.698945,762.5975839,804.6227319,874.1684134,1781.246945,5187.505,2629.833098,36789.85783,2478805.8250081763,503137.23,4454474.420016352
2027,Bellary,Rice,6499.876224266514,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,82070.22097457835,92006.24,72134.20194915669
2027,Bellary,Sorghum,2556.461884642802,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,22270.191824523947,60413.47,-15873.086350952108
2027,Bellary,Maize,5602.348150884323,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,60768.6466386861,60413.47,61123.8232773722
2027,Bellary,Finger millet,2080.828212706524,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,17753.312696707155,79299.73,-43793.104606585686
2027,Bellary,Chickpea,943.5495530066024,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,23518.704972981617,40870.34,6167.069945963238
2027,Bellary,Pigeonpea,1054.769934701623,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,18918.267806560318,45957.39,-8120.854386879364
2027,Bellary,Groundnut,1524.9656875830945,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,38663.86172089408,67803.33,9524.393441788154
2027,Bellary,Arecanut,4972.359158994467,1262.642828,871.1333409,1084.699576,853.1849284,2492.577618,1793.591871,2535.392241,37075.00449,1843502.3814561248,503137.23,3183867.5329122497
2028,Bellary,Rice,6422.333768608147,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,77412.23409270793,92006.24,62818.228185415865
2028,Bellary,Sorghum,2219.0847614812715,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,21324.501108513334,60413.47,-17764.467782973334
2028,Bellary,Maize,5342.822521392364,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,48194.250573197525,60413.47,35975.03114639505
2028,Bellary,Finger millet,2022.2082171880888,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,16466.316118601284,79299.73,-46367.09776279743
2028,Bellary,Chickpea,886.6361585877694,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,23264.010046590796,40870.34,5657.680093181596
2028,Bellary,Pigeonpea,924.0656527642366,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,34429.05885921503,45957.39,22900.727718430062
2028,Bellary,Groundnut,1555.9271682918825,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,43717.193425450176,67803.33,19631.05685090035
2028,Bellary,Arecanut,2883.850736833002,1205.359872,960.9592873,902.037273,814.2740188,2623.850812,3725.823891,2809.719781,37141.36037,1071101.3947000457,503137.23,1639065.5594000914
2029,Bellary,Rice,6532.253901004486,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,66187.79123677836,92006.24,40369.34247355671
2029,Bellary,Sorghum,2697.332938309672,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,24840.054028828974,60413.47,-10733.361942342053
2029,Bellary,Maize,5710.712489691568,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,44628.563950534626,60413.47,28843.65790106925
2029,Bellary,Finger millet,2105.304859069636,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,16706.591851218385,79299.73,-45886.546297563225
2029,Bellary,Chickpea,967.3136119457752,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,26930.116761333255,40870.34,12989.893522666513
2029,Bellary,Pigeonpea,1109.3452115987338,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,31595.219903583806,45957.39,17233.049807167612
2029,Bellary,Groundnut,1512.0377914363094,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,51694.08384957707,67803.33,35584.837699154145
2029,Bellary,Arecanut,5844.411120505661,1013.245845,920.9116782,781.4885451,793.5473943,2784.010938,2848.096298,3418.835438,37901.15494,2215099.3141134405,503137.23,3927061.398226881
2030,Bellary,Rice,6471.053710713206,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,55269.191605227934,92006.24,18532.143210455863
2030,Bellary,Sorghum,2431.0588828634777,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,22554.254544120497,60413.47,-15304.960911759008
2030,Bellary,Maize,5505.882532018463,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,61468.04819876045,60413.47,62522.6263975209
2030,Bellary,Finger millet,2059.0391733863244,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,16928.201257993103,79299.73,-45443.32748401379
2030,Bellary,Chickpea,922.3948569362492,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,26595.712496265296,40870.34,12321.084992530596
2030,Bellary,Pigeonpea,1006.1871821226588,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,47818.89650213966,45957.39,49680.40300427932
2030,Bellary,Groundnut,1536.47406308891,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,31983.05987401859,67803.33,-3837.2102519628243
2030,Bellary,Arecanut,4196.061042138889,854.0987925,927.7543503,1116.406822,822.1408061,2883.332696,4752.485159,2081.58801,37972.42574,1593346.16323126,503137.23,2683555.09646252
2031,Bellary,Rice,6473.612957781531,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,60164.335968335115,92006.24,28322.431936670226
2031,Bellary,Sorghum,2442.1938334662177,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,29677.622376762123,60413.47,-1058.2252464757548
2031,Bellary,Maize,5514.448035919433,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,50021.015308103866,60413.47,39628.56061620773
2031,Bellary,Finger millet,2060.973894828946,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,18241.974392410382,79299.73,-42815.78121517923
2031,Bellary,Chickpea,924.273252926912,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,22347.455572443025,40870.34,3824.571144886053
2031,Bellary,Pigeonpea,1010.5010066917378,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,26281.061890195604,45957.39,6604.733780391209
2031,Bellary,Groundnut,1535.4521960605548,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,41482.44472685863,67803.33,15161.559453717258
2031,Bellary,Arecanut,4264.991139995704,929.3780206,1215.203395,907.0901563,885.1142869,2417.840774,2600.795221,2701.643518,38949.51454,1661193.3442023383,503137.23,2819249.4584046765
2032,Bellary,Rice,6499.899735319847,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,70455.2133229388,92006.24,48904.18664587759
2032,Bellary,Sorghum,2556.56417817308,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,21173.3202976179,60413.47,-18066.829404764198
2032,Bellary,Maize,5602.426839660224,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,59819.30992741689,60413.47,59225.149854833784
2032,Bellary,Finger millet,2080.8459864258266,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,15506.586388645206,79299.73,-48286.55722270958
2032,Bellary,Chickpea,943.5668092804738,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,17739.082104095185,40870.34,-5392.175791809626
2032,Bellary,Pigeonpea,1054.80956454462,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,26271.01853631137,45957.39,6584.647072622742
2032,Bellary,Groundnut,1524.9562999899624,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,38407.044717758836,67803.33,9010.75943551767
2032,Bellary,Arecanut,4972.992399617054,1083.943079,828.1943586,1067.739243,745.2058677,1880.002765,2490.593508,2518.566907,39034.47922,1941181.6848406983,503137.23,3379226.1396813965
2033,Bellary,Rice,6442.333348242289,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,58663.38442593711,92006.24,25320.528851874216
2033,Bellary,Sorghum,2306.10032713648,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,24818.24796169926,60413.47,-10776.97407660148
2033,Bellary,Maize,5409.758801009209,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,48302.9769176805,60413.47,36192.483835360996
2033,Bellary,Finger millet,2037.3273575167,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,16013.925760625341,79299.73,-47271.87847874931
2033,Bellary,Chickpea,901.3151361138824,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,13792.050712393982,40870.34,-13286.238575212032
2033,Bellary,Pigeonpea,957.7766137202173,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,16132.662720901602,45957.39,-13692.064558196795
2033,Bellary,Groundnut,1547.94165127712,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,53638.6938696062,67803.33,39474.057739212396
2033,Bellary,Arecanut,3422.51423608584,910.5921916,1076.199837,892.8859621,786.0261485,1530.214035,1684.386786,3465.162516,39705.68785,1358932.8192020557,503137.23,2214728.4084041114
2034,Bellary,Rice,6505.646114251887,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,67649.15680888337,92006.24,43292.07361776674
2034,Bellary,Sorghum,2581.565924329135,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,21828.014186552864,60413.47,-16757.441626894273
2034,Bellary,Maize,5621.659305242787,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,47310.415655291996,60413.47,34207.36131058399
2034,Bellary,Finger millet,2085.19009320428,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,13731.38696860089,79299.73,-51836.956062798214
2034,Bellary,Chickpea,947.7844462880008,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,17976.50293065629,40870.34,-4917.334138687416
2034,Bellary,Pigeonpea,1064.4955659186478,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,47988.14106942616,45957.39,50018.892138852316
2034,Bellary,Groundnut,1522.661861428027,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,22414.418511129243,67803.33,-22974.492977741516
2034,Bellary,Arecanut,5127.763881827673,1039.853008,845.5338669,841.5738679,658.5196723,1896.686847,4508.06397,1472.054898,40797.7556,2092012.5762531266,503137.23,3680887.9225062532
2035,Bellary,Rice,6465.520177446727,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,62272.63765587944,92006.24,32539.035311758882
2035,Bellary,Sorghum,2406.983200471003,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,40701.61285148644,60413.47,20989.755702972878
2035,Bellary,Maize,5487.362436257958,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,45930.56997621383,60413.47,31447.669952427663
2035,Bellary,Finger millet,2054.8559721641286,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,18531.31959152322,79299.73,-42237.090816953554
2035,Bellary,Chickpea,918.333441049288,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,24398.19436200377,40870.34,7926.048724007545
2035,Bellary,Pigeonpea,996.8599498854144,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,42967.56589874747,45957.39,39977.741797494935
2035,Bellary,Groundnut,1538.683515730394,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,39192.75487348596,67803.33,10582.179746971917
2035,Bellary,Arecanut,4047.022289971055,963.1496917,1690.980346,837.0245361,901.8305829,2656.790363,4310.29112,2547.161549,40314.23924,1631526.2480750578,503137.23,2759915.2661501155
2036,Bellary,Rice,6569.119213533739,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,84642.77668327546,92006.24,77279.31336655091
2036,Bellary,Sorghum,2857.729110702857,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,38640.18173249485,60413.47,16866.8934649897
2036,Bellary,Maize,5834.096426392315,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,42429.496597371595,60413.47,24445.52319474319
2036,Bellary,Finger millet,2133.1740365015653,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,15033.282642296916,79299.73,-49233.164715406165
2036,Bellary,Chickpea,994.3714353605352,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,22943.677242494494,40870.34,5017.014484988991
2036,Bellary,Pigeonpea,1171.4847732314263,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,34072.27945868248,45957.39,22187.168917364965
2036,Bellary,Groundnut,1497.318053029691,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,42412.66962770195,67803.33,17022.0092554039
2036,Bellary,Arecanut,6837.331902408357,1288.495062,1352.128919,727.2676606,704.7377469,2307.35482,2908.469682,2832.575854,40306.5789,2755894.577899095,503137.23,5008651.925798191
